24/03/2017	5,591
27/03/2017	5,563
28/03/2017	5,671
29/03/2017	5,678
30/03/2017	5,723
31/03/2017	5,776
03/04/2017	5,689
04/04/2017	5,65
05/04/2017	5,662
06/04/2017	5,706
07/04/2017	5,75
10/04/2017	5,697
11/04/2017	5,626
12/04/2017	5,544
13/04/2017	5,41
18/04/2017	5,419
19/04/2017	5,538
20/04/2017	5,702
21/04/2017	5,793
24/04/2017	6,316
25/04/2017	6,348
26/04/2017	6,404
27/04/2017	6,358
28/04/2017	6,387
02/05/2017	6,44
03/05/2017	6,423
04/05/2017	6,485
05/05/2017	6,576
08/05/2017	6,464
09/05/2017	6,445
10/05/2017	6,525
11/05/2017	6,456
12/05/2017	6,404
15/05/2017	6,562
16/05/2017	6,552
17/05/2017	6,343
18/05/2017	6,254
19/05/2017	6,347
22/05/2017	6,281
23/05/2017	6,444
24/05/2017	6,525
25/05/2017	6,475
26/05/2017	6,121
29/05/2017	6,096
30/05/2017	5,937
31/05/2017	5,88
01/06/2017	5,956
02/06/2017	5,963
05/06/2017	5,914
06/06/2017	5,841
07/06/2017	5,872
08/06/2017	5,962
09/06/2017	6,063
12/06/2017	5,962
13/06/2017	5,998
14/06/2017	5,813
15/06/2017	5,821
16/06/2017	5,829
19/06/2017	5,955
20/06/2017	5,915
21/06/2017	5,866
22/06/2017	5,889
23/06/2017	5,812
26/06/2017	5,897
27/06/2017	5,945
28/06/2017	6,079
29/06/2017	6,002
30/06/2017	5,877
03/07/2017	6,096
04/07/2017	6,066
05/07/2017	6,027
06/07/2017	6,135
07/07/2017	6,101
10/07/2017	6,109
11/07/2017	6,089
12/07/2017	6,101
13/07/2017	6,205
14/07/2017	6,124
17/07/2017	6,086
18/07/2017	5,98
19/07/2017	6,011
20/07/2017	6,007
21/07/2017	5,92
24/07/2017	6,017
25/07/2017	6,143
26/07/2017	6,176
27/07/2017	6,179
28/07/2017	6,2
31/07/2017	6,143
01/08/2017	6,188
02/08/2017	6,214
03/08/2017	6,357
04/08/2017	6,531
07/08/2017	6,615
08/08/2017	6,68
09/08/2017	6,556
10/08/2017	6,524
11/08/2017	6,442
14/08/2017	6,487
15/08/2017	6,477
16/08/2017	6,505
17/08/2017	6,402
18/08/2017	6,4
21/08/2017	6,322
22/08/2017	6,381
23/08/2017	6,292
24/08/2017	6,296
25/08/2017	6,288
28/08/2017	6,225
29/08/2017	6,109
30/08/2017	6,153
31/08/2017	6,308
01/09/2017	6,299
04/09/2017	6,237
05/09/2017	6,184
06/09/2017	6,317
07/09/2017	6,25
08/09/2017	6,415
11/09/2017	6,479
12/09/2017	6,599
13/09/2017	6,495
14/09/2017	6,565
15/09/2017	6,462
18/09/2017	6,429
19/09/2017	6,439
20/09/2017	6,409
21/09/2017	6,603
22/09/2017	6,633
25/09/2017	6,556
26/09/2017	6,51
27/09/2017	6,697
28/09/2017	6,74
29/09/2017	6,77
02/10/2017	6,742
03/10/2017	6,955
04/10/2017	6,91
05/10/2017	7,006
06/10/2017	7
09/10/2017	6,95
10/10/2017	6,856
11/10/2017	6,795
12/10/2017	6,744
13/10/2017	6,561
16/10/2017	6,598
17/10/2017	6,613
18/10/2017	6,661
19/10/2017	6,623
20/10/2017	6,837
23/10/2017	6,805
24/10/2017	6,932
25/10/2017	6,849
26/10/2017	6,807
27/10/2017	6,84
30/10/2017	6,813
31/10/2017	6,732
01/11/2017	6,759
02/11/2017	6,753
03/11/2017	6,723
06/11/2017	6,631
07/11/2017	6,61
08/11/2017	6,765
09/11/2017	6,615
10/11/2017	6,643
13/11/2017	6,513
14/11/2017	6,438
15/11/2017	6,455
16/11/2017	6,542
17/11/2017	6,533
20/11/2017	6,473
21/11/2017	6,546
22/11/2017	6,502
23/11/2017	6,514
24/11/2017	6,593
27/11/2017	6,528
28/11/2017	6,498
29/11/2017	6,686
30/11/2017	6,81
01/12/2017	6,654
04/12/2017	6,819
05/12/2017	6,717
06/12/2017	6,622
07/12/2017	6,766
08/12/2017	6,728
11/12/2017	6,787
12/12/2017	6,807
13/12/2017	6,587
14/12/2017	6,585
15/12/2017	6,636
18/12/2017	6,755
19/12/2017	6,672
20/12/2017	6,623
21/12/2017	6,741
22/12/2017	6,681
27/12/2017	6,648
28/12/2017	6,635
29/12/2017	6,596
02/01/2018	6,676
03/01/2018	6,672
04/01/2018	6,908
05/01/2018	6,888
08/01/2018	6,9
09/01/2018	6,994
10/01/2018	7,04
11/01/2018	7,11
12/01/2018	7,114
15/01/2018	7,122
16/01/2018	7,12
17/01/2018	7,19
18/01/2018	7,288
19/01/2018	7,234
22/01/2018	7,39
23/01/2018	7,426
24/01/2018	7,35
25/01/2018	7,404
26/01/2018	7,386
29/01/2018	7,364
30/01/2018	7,308
31/01/2018	7,334
01/02/2018	7,378
02/02/2018	7,288
05/02/2018	7,144
06/02/2018	6,824
07/02/2018	7,118
08/02/2018	7,064
09/02/2018	6,962
12/02/2018	7,094
13/02/2018	7,064
14/02/2018	7,068
15/02/2018	7,026
16/02/2018	7,074
19/02/2018	7,17
20/02/2018	7,062
21/02/2018	7,074
22/02/2018	7,106
23/02/2018	7,056
26/02/2018	6,988
27/02/2018	7,076
28/02/2018	7,1
01/03/2018	7,008
02/03/2018	6,722
05/03/2018	6,74
06/03/2018	6,792
07/03/2018	6,814
08/03/2018	6,906
09/03/2018	6,89
12/03/2018	6,926
13/03/2018	6,932
14/03/2018	6,902
15/03/2018	6,884
16/03/2018	6,91
19/03/2018	6,858
20/03/2018	6,948
21/03/2018	6,944
22/03/2018	6,744
23/03/2018	6,67
26/03/2018	6,624
27/03/2018	6,756
28/03/2018	6,686
29/03/2018	6,658
03/04/2018	6,65
04/04/2018	6,434
05/04/2018	6,65
06/04/2018	6,556
09/04/2018	6,652
10/04/2018	6,698
11/04/2018	6,568
12/04/2018	6,696
13/04/2018	6,648
16/04/2018	6,644
17/04/2018	6,634
18/04/2018	6,588
19/04/2018	6,66
20/04/2018	6,592
23/04/2018	6,67
24/04/2018	6,74
25/04/2018	6,658
26/04/2018	6,72
27/04/2018	6,748
30/04/2018	6,812
02/05/2018	6,924
03/05/2018	6,796
04/05/2018	6,838
07/05/2018	6,864
08/05/2018	6,8
09/05/2018	6,816
10/05/2018	6,91
11/05/2018	6,94
14/05/2018	6,872
15/05/2018	6,882
16/05/2018	6,778
17/05/2018	6,826
18/05/2018	7,034
21/05/2018	7,066
22/05/2018	7,168
23/05/2018	7,044
24/05/2018	7,016
25/05/2018	6,95
28/05/2018	6,564
29/05/2018	6,25
30/05/2018	6,26
31/05/2018	6,198
01/06/2018	6,29
04/06/2018	6,282
05/06/2018	6,224
06/06/2018	6,262
07/06/2018	6,34
08/06/2018	6,28
11/06/2018	6,446
12/06/2018	6,426
13/06/2018	6,378
14/06/2018	6,39
15/06/2018	6,244
18/06/2018	6,188
19/06/2018	6,158
20/06/2018	6,16
21/06/2018	6,064
22/06/2018	6,108
25/06/2018	6,002
26/06/2018	6,018
27/06/2018	6,006
28/06/2018	5,98
29/06/2018	6,078
02/07/2018	5,984
03/07/2018	5,98
04/07/2018	6,004
05/07/2018	6,06
06/07/2018	6,038
09/07/2018	6,106
10/07/2018	6,092
11/07/2018	6,038
12/07/2018	6,05
13/07/2018	6,03
16/07/2018	6
17/07/2018	5,956
18/07/2018	5,97
19/07/2018	5,962
20/07/2018	5,892
23/07/2018	5,866
24/07/2018	6,036
25/07/2018	6
26/07/2018	5,978
27/07/2018	6,034
30/07/2018	6,076
31/07/2018	6,15
01/08/2018	6,078
02/08/2018	6,036
03/08/2018	6,122
06/08/2018	6,042
07/08/2018	6,184
08/08/2018	6,188
09/08/2018	6,158
10/08/2018	6,018
13/08/2018	5,914
14/08/2018	5,892
15/08/2018	5,818
16/08/2018	5,85
17/08/2018	5,794
20/08/2018	5,86
21/08/2018	5,862
22/08/2018	5,908
23/08/2018	5,888
24/08/2018	5,91
27/08/2018	5,948
28/08/2018	5,93
29/08/2018	5,852
30/08/2018	5,792
31/08/2018	5,75
03/09/2018	5,776
04/09/2018	5,786
05/09/2018	5,832
06/09/2018	5,804
07/09/2018	5,732
10/09/2018	5,782
11/09/2018	5,794
12/09/2018	5,776
13/09/2018	5,954
14/09/2018	5,85
17/09/2018	5,882
18/09/2018	5,974
19/09/2018	6,032
20/09/2018	6,044
21/09/2018	6,114
24/09/2018	6,066
25/09/2018	6,072
26/09/2018	6,042
27/09/2018	6,028
28/09/2018	5,844
01/10/2018	5,724
02/10/2018	5,69
03/10/2018	5,726
04/10/2018	5,838
05/10/2018	5,78
08/10/2018	5,712
09/10/2018	5,684
10/10/2018	5,63
11/10/2018	5,37
12/10/2018	5,37
15/10/2018	5,37
16/10/2018	5,386
17/10/2018	5,398
18/10/2018	5,284
19/10/2018	5,196
22/10/2018	5,158
23/10/2018	5,018
24/10/2018	4,94
25/10/2018	5,084
26/10/2018	5,004
29/10/2018	5,058
30/10/2018	5,042
31/10/2018	5,166
01/11/2018	5,17
02/11/2018	5,28
05/11/2018	5,22
06/11/2018	5,194
07/11/2018	5,284
08/11/2018	5,37
09/11/2018	5,282
12/11/2018	5,09
13/11/2018	5,124
14/11/2018	5,072
15/11/2018	4,968
16/11/2018	4,921
19/11/2018	4,924
20/11/2018	4,777
21/11/2018	4,85
22/11/2018	4,797
23/11/2018	4,848
26/11/2018	4,989
27/11/2018	4,987
28/11/2018	4,884
29/11/2018	4,945
30/11/2018	4,88
03/12/2018	5,006
04/12/2018	4,881
05/12/2018	4,774
06/12/2018	4,516
07/12/2018	4,55
10/12/2018	4,44
11/12/2018	4,527
12/12/2018	4,646
13/12/2018	4,63
14/12/2018	4,547
17/12/2018	4,433
18/12/2018	4,453
19/12/2018	4,171
20/12/2018	4,051
21/12/2018	4,045
24/12/2018	4,01
27/12/2018	3,938
28/12/2018	4,088
31/12/2018	4,119
